document_id	sentence	named entity mention 	named entity QID	named entity type	property	property value QID	in_web	in_corpus	Verified	Source
the_Musical_Times_ms_1896-635_5_	Despite this drawback, the Concert wasa brilliant success, and Dr. Mackenzie’s abilities as a conductor were watmly recognised. Mr. Brodsky, the new leader of the Hallé band, made a most tavourable impression on his first appearance before a Leeds audience by his highly poetic and technically perfect playing of the Mendelssohn Concerto, and Madame Marian McKenzie contributed several songs with good effect.	Madame Marian McKenzie	NIL	person	family name	Q28819255	yes	yes	yes	https://catalogue.nla.gov.au/catalog/566075
the_Musical_Times_ms_1895-634_7_	"he programme contained Mendelssohn’s ‘Hear my Prayer,” the solo part of which was effectively sung by Madame San Carolo; Cowen’s ‘Bridal Chorus, ’’ Stewart’s ‘Bells of St. Michael’s Tower,” and Pinsuti’s ‘Good - night, beloved.”"	Madame San Carolo	NIL	person	family name	NIL				
TheMusicalTimes__1876-397.txt_2395	the direction of Mr. Carmichael, on Thursday evening, January 27th, in aid of the Building Fund for The Soloists were Miss Madeline Roe, Miss Marie Ternan,	Madeline Roe	NIL	person	family name	Q20727054				
TheQuarterlyMusicalMagazineAndReview__1828-037.txt_2235	The great drawback upon her singing was an occasional infirmity in the’ sustaining power, not unlike, though not to the same extent, as the trembling of voice observed in Mademoiselle Bonini.	Mademoiselle Bonini	NIL	person	family name	Q37123326				
TheHarmonicon__1824-016.txt_1256	"(Printed for G. and W. B. Whittaker, dve Maria Lune; and Clementi and Co., Cheapside.)"	Maria Lune	NIL	person	family name	NIL				
TheMusicalTimes__1875-388.txt_1671	The artists engaged were the Misses Agnes Drummond, Josephine Pulham, Marian Haigh, Florence Wydford, and Messrs. Henry Guy, Theodore Distin, E. Stone, and Thurley Beale.	Marian Haigh	NIL	person	family name	Q16870396				
TheMusicalTimes__1876-402.txt_1191	Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.	Marie Duval	NIL	person	family name	Q101444689				
TheMusicalTimes__1876-402.txt_1191	Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.	Marietta Phillips	NIL	person	family name	Q2793828				
TheMusicalTimes__1876-402.txt_1191	Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.	Mary Jane Williams	NIL	person	family name	Q1688722				
the_Musical_Times_ms_1884-493_4_	"Besides the artists already mentioried we are promised Madame Adelina Patti, Madame Sembrich, Madame Maria Durand, Mdlle. De Vere (her first appearance at the Royai Italian Opera), Madame Scalchi, Mdlle. Reggiani, and Mdille. Tremelli; Signor Nicolini, Signor Marconi, M. Soulacroix, Signor Mierzwinski, Signor Cotogni, M. Devoyod, Signor De Reszké, Signor Monti, and Signor Novara."	Mdille . Tremelli	NIL	person	family name	NIL				
the_Musical_Times_ms_1884-493_4_	"Besides the artists already mentioried we are promised Madame Adelina Patti, Madame Sembrich, Madame Maria Durand, Mdlle. De Vere (her first appearance at the Royai Italian Opera), Madame Scalchi, Mdlle. Reggiani, and Mdille. Tremelli; Signor Nicolini, Signor Marconi, M. Soulacroix, Signor Mierzwinski, Signor Cotogni, M. Devoyod, Signor De Reszké, Signor Monti, and Signor Novara."	Mdlle . Reggiani	NIL	person	family name	Q21507757				
TheMusicalTimes__1876-397.txt_2399	Agnes Robinson, Mrs. Carmichael, and Messrs. Hobart, Peake, C. J. Lenton, and C. Wilson.	Messrs. Hobart	NIL	person	family name	Q12791042				
TheMusicalTimes__1876-397.txt_889	A new organ, with four manuals, has been ordered from Messrs. Lewis.	Messrs. Lewis	NIL	person	family name	Q426463				
the_Musical_Times_ms_1896-635_8_	At Bradford, too, there has. been more than ordinary musical activity. On November 22 the second of the Subscription Concerts took place, a miscellaneous programme of much more than average interest being sustained by Miss Esther Palliser, Madame Marian McKenzie, Messrs. Ben Davies and Douglas Powell, with Herr Rosenthal as pianist and Mr. W. H. Squire as violoncellist.	Miss Esther Palliser	NIL	person	family name	Q56244024				
DwightSJournalOfMusic__1875-006.txt_1399	(1 Movement, with Cadenza by Moscheles,) Quintet and 2d Piano Accompaniment,..” Miss Jennie H. Baxter.	Miss Jennie H. Baxter	NIL	person	family name	Q1266539				
TheMusicalTimes__1876-397.txt_2395	the direction of Mr. Carmichael, on Thursday evening, January 27th, in aid of the Building Fund for The Soloists were Miss Madeline Roe, Miss Marie Ternan,	Miss Marie Ternan	NIL	person	family name	Q112595336				
TheMusicalTimes__1876-397.txt_2275	the solo parts being sung by Miss Orton, Miss Wale, and Mr. Horniblow.	Miss Orton	NIL	person	family name	Q16880802				
TheMusicalTimes__1876-397.txt_2275	the solo parts being sung by Miss Orton, Miss Wale, and Mr. Horniblow.	Miss Wale	NIL	person	family name	Q113128055				
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_3659	They are all tinctured with a certain degree of elegance and expressiveness, particularly these by Mr. Clifton, Mr. Crouch, Mr. Eavestaff, and Mr. Banister.	Mr. Banister	NIL	person	family name	Q19757594				
TheMusicalTimes__1875-388.txt_2158	The whole of the performance reflected great credit upon all concerned, and especially upon the organist, Mr. J. Barratt, and the conductor, Mr. Barraclough.	Mr. Barraclough	NIL	person	family name	Q21452432				
TheMusicalTimes__1875-388.txt_2060	a concert was given at Brooke House by the choir of that establishment, assisted by members of the choir of St. Matthew’s Church, under the direction of Mr. Batchelor, the singing master at Brooke House.	Mr. Batchelor	NIL	person	family name	Q4868723				
Dwight's Journal of Music_1857-001_ms_4	We had a lovely Quartet, in G, by Mozart, and Beethoven's Quintet in C, for stringed, instruments, In which Mr. Burxe played the first ‘violin, with his usual sweetness.	Mr. Burxe	NIL	person	family name	NIL				
TheMusicalTimes__1876-397.txt_2395	the direction of Mr. Carmichael, on Thursday evening, January 27th, in aid of the Building Fund for The Soloists were Miss Madeline Roe, Miss Marie Ternan,	Mr. Carmichael	NIL	person	family name	Q16865385				
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_3659	They are all tinctured with a certain degree of elegance and expressiveness, particularly these by Mr. Clifton, Mr. Crouch, Mr. Eavestaff, and Mr. Banister.	Mr. Eavestaff	NIL	person	family name	NIL				
TheMusicalTimes__1875-388.txt_1689	This will be the eighth season of this Society, whick is under the conductorship of Mr. F. N. Lohr.	Mr. F. N. Lohr	NIL	person	family name	Q20997212				
TheHarmonicon__1824-016.txt_1401	Tuts is the first new work by Mr. Griffin that has come under our view since we entered upon our critical office.	Mr. Griffin	NIL	person	family name	Q1546592				
TheMusicalTimes__1876-397.txt_2275	the solo parts being sung by Miss Orton, Miss Wale, and Mr. Horniblow.	Mr. Horniblow	NIL	person	family name	Q65120103				
TheMusicalTimes__1875-388.txt_2158	The whole of the performance reflected great credit upon all concerned, and especially upon the organist, Mr. J. Barratt, and the conductor, Mr. Barraclough.	Mr. J. Barratt	NIL	person	family name	Q16479877				
The_Musical_Times_ms_1896-635_1_	another equally good Concert was given by the Gateshead Choral Society, in the Town Hall, Newcastle, on the 17th ult., when Handel's ‘Israel in Egypt”? was performed, under the direction of Mr. J. M. Preston.	Mr. J. M. Preston	NIL	person	family name	Q2109026				
The_Musical_Times_ms_1905-754_7_	At Ann’s Road Church, Heeley, Sterndale Bennett’s ‘May Queen’ formed one of a series of admirable services: and concerts, and Oxford Street Chapel, another suburban centre of musical activity, was the /oca / e of a particularly good all - round performance of ‘The Creation’ under Mr. Joseph Kaye.	Mr. Joseph Kaye	NIL	person	family name	Q16871304				
TheMusicalTimes__1876-397.txt_2289	, Mr. Joseph Skeaf, the president, occupied the chair, Mr. William Laidlaw and Mr. T. Armstrong vicechairmen.	Mr. Joseph Skeaf	NIL	person	family name	Q108775963				
The_Musical_World_ms_1855-025_4_	When Meyerbeer was last in England (in 1832), he came to preside over the rehearsals of his Robert le Diable, on the occasion of that celebrated opera being produced, by Mr. Monck Mason, at Her Majesty’s Theatre.	Mr. Monck Mason	NIL	person	family name	Q12664711				
the_Musical_Times_ms_1895-634_2_	A very worthy local organisation, the Amateur Orchestral Society, under the able direction of Mr. Ralph Horner, is Schumann’s “Advent Hymn.” again in full activity, rehearsing for its Concert to take place this month.	Mr. Ralph Horner	NIL	person	family name	Q38778777				
TheMusicalTimes__1876-397.txt_2289	, Mr. Joseph Skeaf, the president, occupied the chair, Mr. William Laidlaw and Mr. T. Armstrong vicechairmen.	Mr. T. Armstrong	NIL	person	family name	Q13627772				
TheMusicalTimes__1876-397.txt_2399	Agnes Robinson, Mrs. Carmichael, and Messrs. Hobart, Peake, C. J. Lenton, and C. Wilson.	Mrs. Carmichael	NIL	person	family name	Q16865385				
TheQuarterlyMusicalMagazineAndReview__1828-037.txt_1351	‘Mz. Pezzella,' the pupil of the Padrr Sabbatini, and the son of the celebrated composer of the same name, guided by the best principles drawn from the sources of literature and art, combines with an immense knowledge of mathematics, profound study in the theory of music.	Mz . Pezzella	NIL	person	family name	Q37528122				
TheQuarterlyMusicalMagazineAndReview__1826-029.txt_122	A Word or Two on the Flute, by N. W. James. creececess 53 VIII.	N. W. James	NIL	person	family name	Q12188082				
TheQuarterlyMusicalMagazineAndReview__1826-029.txt_539	Bolero for One or Two Voices, composed, with -an Accompani‘ment for the Spanish Guitar, by P. Verini 3.	P. Verini	NIL	person	family name	Q60169151				
Dwight's Journal of Music_1858-11_BIS_ms_2	"then, instead of stepping forw: urd as a reformer, he ought, as a true disciple of honored and to effect nothing but what Gluck and Mozart; Cimarosa and Pacsicllé, Méhul and Boieldieu, Chert ahint and Spontini, Beethoven and= Weber, Spohr.and Weigl, Meyerbeer and Lortzing, also tried to effect, and which they succeeded more or less in doing. metadata={sent_text:then instead of stepping forw: urd as a reformer he ought as a true disciple of honored and to effect nothing but what Gluck and Mozart; Cimarosa and Pacsicllé Méhul and Boieldieu Chert ahint and Spontini Beethoven and: ""Weber Spohr.and Weigl Meyerbeer and Lortzing also tried to effect and which they succeeded more or less in doing.""}"	Pacsicllé	NIL	person	family name	NIL				
TheMusicalTimes__1876-397.txt_2399	Agnes Robinson, Mrs. Carmichael, and Messrs. Hobart, Peake, C. J. Lenton, and C. Wilson.	Peake	NIL	person	family name	Q26248376				
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_2537	* Sento oh Dio” — Madame Ronzi de Begnis, Miss Stephens, Signor Garcia, Signor de Begnis, and Mr. oo Phillips	Phillips	NIL	person	family name	Q2793828				
TheHarmonicon__1832-012.txt_37	Thornhill drew ail their portraits in pencil, and Prior wrote humorous verses under each.	Prior	NIL	person	family name	Q12799535				
TheMusicalWorld__1843-036.txt_756	Translated by John Bishop, and dedicated to the Author's friend, Professor Taylor.	Professor Taylor	NIL	person	family name	Q15080511				
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1341	:: 7 Retzel Antoine was born at Brunswick, in 1794, where his father occupied.	Retzel Antoine	NIL	person	family name	Q25937680				
The Musical Times_1849-066_ms_2	As grace they sung a “Sanctus,” by Orlando Gibbons, upon which the Rev. Conductor made some interesting remarks, and on the excellence of the older English Church Music, congratulating his auditors on the brighter prospects for solid music, man. arising from the production of convenient and cheap copies sting In Inconsistent contrast to the other Psalms at / of the excellent music which had so long lain dormant in Morning Prayer.	Rev. Conductor	NIL	person	family name	Q2594455				
TheMusicalTimes__1876-402.txt_1996	letter of Richard Clarke to the Worshipful Company of Merchant Taylors, dedicating his work, entitled	Richard Clarke	NIL	person	family name	Q1095787				
TheMusicalTimes__1876-397.txt_744	3- SEVEN VOCAL DUETS, by Bellini, S. Glover, Macfarren, Donizetti, & c..	S. Glover	NIL	person	family name	Q431274				
The Harmonicon_1827-002_ms_3	After this, we had: Les Néces de Gamache, a comic opera, in three acts, by Mercadante, translated and arranged by Messrs. Sauvage and Dupin, and adapted to the stage by M. Guénée: we suppose it would be unpardonable to omit any of these important particulars, as the authors always show such marked anxiety te bring them befere the world.	Sauvage	NIL	person	family name	Q7427629				
TheMusicalWorld__1844-006.txt_54	— though it was excellently well performed by Phillips, Hill, and Severn.	Severn	NIL	person	family name	Q37151795				
the_Musical_Times_ms_1884-493_4_	"Besides the artists already mentioried we are promised Madame Adelina Patti, Madame Sembrich, Madame Maria Durand, Mdlle. De Vere (her first appearance at the Royai Italian Opera), Madame Scalchi, Mdlle. Reggiani, and Mdille. Tremelli; Signor Nicolini, Signor Marconi, M. Soulacroix, Signor Mierzwinski, Signor Cotogni, M. Devoyod, Signor De Reszké, Signor Monti, and Signor Novara."	Signor De Reszké	NIL	person	family name	Q65540095				
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_2537	* Sento oh Dio” — Madame Ronzi de Begnis, Miss Stephens, Signor Garcia, Signor de Begnis, and Mr. oo Phillips	Signor Garcia	NIL	person	family name	Q980636				
the_Musical_Times_ms_1884-493_4_	"Besides the artists already mentioried we are promised Madame Adelina Patti, Madame Sembrich, Madame Maria Durand, Mdlle. De Vere (her first appearance at the Royai Italian Opera), Madame Scalchi, Mdlle. Reggiani, and Mdille. Tremelli; Signor Nicolini, Signor Marconi, M. Soulacroix, Signor Mierzwinski, Signor Cotogni, M. Devoyod, Signor De Reszké, Signor Monti, and Signor Novara."	Signor Monti	NIL	person	family name	Q16877367				
the_Musical_Times_ms_1884-493_4_	"Besides the artists already mentioried we are promised Madame Adelina Patti, Madame Sembrich, Madame Maria Durand, Mdlle. De Vere (her first appearance at the Royai Italian Opera), Madame Scalchi, Mdlle. Reggiani, and Mdille. Tremelli; Signor Nicolini, Signor Marconi, M. Soulacroix, Signor Mierzwinski, Signor Cotogni, M. Devoyod, Signor De Reszké, Signor Monti, and Signor Novara."	Signor Novara	NIL	person	family name	Q37501354				
TheQuarterlyMusicalMagazineAndReview__1828-037.txt_3898	, the fugitives got to Havre, where Sir Sidney was put on board an English vessel.	Sir Sidney	NIL	person	family name	Q13583278				
TheQuarterlyMusicalMagazineAndReview__1828-037.txt_1149	- Jodran,. a distinguished tenor, possesses, like Soretti (who sings at the church of Santa Maria Maggiore), a superb voice.	Soretti	NIL	person	family name	NIL				
TheMusicalWorld__1844-006.txt_175	“Scenes of horror, ’’ where Storge is terrified at the future.	Storge	NIL	person	family name	Q116693325				
TheQuarterlyMusicalMagazineAndReview__1825-025.txt_554	A Selection of French Melodies, with Symphonies and Accome ‘paniments, by W. Eavestaff 5	W. Eavestaff	NIL	person	family name	NIL				
TheMusicalTimes__1873-366.txt_809	| tains a new two - manual Organ by Walker, of London.	Walker	NIL	person	family name	Q1158605				
TheMusicalTimes__1873-366.txt_2224	Walter j. kiey, Conductor of the Railway Clearing House Musical Society+. — —Mr.	Walter j. kiey	NIL	person	family name	NIL				
TheMusicalWorld__1843-038.txt_67	"The vocalists were the Misses C. Novello, Rainforth, and Mrs. Alfred Shaw; Messrs. Braham, Phillips, Bennett, Walton, and J. Isherwood."	Walton	NIL	person	family name	Q2547568				
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1379	Weisse, in 1788, was bassoonist of the Chapel Royal of Prussia, at Berlin.	Weisse	NIL	person	family name	Q47514936				
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1383	Zahn was a native of Rotenbourg sur le Tauber, in Franconia.	Zahn	NIL	person	family name	Q21501981				
